ID_Cliente,Fecha de compra,ID_articulo
69800,08/09/2021,ART_075
52100,28/08/2020,ART_081
92100,25/11/2024,ART_051
92800,03/02/2023,ART_079
56300,25/12/2019,ART_054
35800,05/03/2023,ART_028
104000,07/03/2025,ART_054
65800,27/08/2020,ART_048
81800,02/06/2020,ART_066
74500,25/04/2023,ART_087
84500,24/03/2020,ART_084
11700,24/11/2019,ART_067
109500,18/04/2024,ART_094
58300,09/07/2024,ART_030
12000,12/09/2022,ART_091
74200,07/07/2020,ART_097
53600,14/12/2023,ART_049
26300,17/11/2020,ART_041
65000,25/10/2022,ART_055
54900,13/08/2022,ART_057
23400,31/05/2021,ART_088
91000,11/05/2022,ART_033
12300,08/05/2023,ART_034
24700,14/08/2022,ART_078
115200,15/03/2023,ART_060
17200,13/04/2024,ART_029
117200,14/02/2023,ART_072
53200,16/12/2024,ART_042
73600,10/12/2023,ART_099
41300,08/07/2022,ART_061
86100,26/12/2020,ART_039
24100,18/10/2022,ART_012
48300,19/02/2020,ART_049
40800,25/06/2024,ART_048
77500,05/03/2025,ART_023
5700,16/07/2020,ART_021
115100,29/06/2022,ART_092
23400,17/12/2024,ART_002
117300,03/07/2021,ART_020
57200,19/02/2022,ART_069
77400,06/03/2021,ART_036
113400,06/03/2025,ART_081
82300,09/02/2024,ART_064
1100,18/09/2023,ART_025
53300,12/02/2025,ART_006
113400,25/11/2023,ART_081
79100,30/09/2022,ART_042
99900,17/01/2024,ART_067
117800,29/05/2022,ART_010
48600,08/07/2021,ART_033
52400,06/04/2020,ART_064
36700,02/03/2022,ART_033
30600,26/08/2020,ART_100
67600,17/01/2023,ART_053
75300,07/07/2024,ART_045
91400,06/12/2022,ART_023
36600,27/05/2021,ART_030
19900,06/12/2023,ART_006
600,23/01/2024,ART_029
55700,25/03/2023,ART_039
200,13/10/2024,ART_041
8500,15/10/2019,ART_017
66700,21/09/2021,ART_070
25500,17/12/2023,ART_041
116200,25/08/2023,ART_009
40400,01/01/2025,ART_062
22300,20/05/2022,ART_058
89700,16/02/2022,ART_078
53100,12/03/2022,ART_075
95500,07/03/2020,ART_094
71600,18/09/2024,ART_065
14700,28/08/2023,ART_042
24800,14/11/2019,ART_100
110300,02/06/2024,ART_037
19900,03/04/2020,ART_041
59300,27/01/2023,ART_058
115600,23/07/2023,ART_042
114300,05/04/2021,ART_063
86900,06/02/2024,ART_052
41600,15/10/2024,ART_091
48800,24/03/2025,ART_019
40000,23/01/2021,ART_026
30300,17/05/2024,ART_028
94700,30/01/2023,ART_049
68600,01/12/2022,ART_013
16100,01/02/2020,ART_039
88000,04/04/2020,ART_062
53400,29/07/2024,ART_056
115300,22/09/2020,ART_083
12700,04/06/2023,ART_041
91200,26/08/2023,ART_029
8200,02/07/2022,ART_059
95200,15/12/2019,ART_078
21400,11/10/2022,ART_039
36800,14/04/2024,ART_014
115400,04/01/2024,ART_078
81400,29/10/2023,ART_019
30400,06/03/2025,ART_072
81100,18/11/2023,ART_042
29600,15/10/2022,ART_067
6900,04/09/2024,ART_046
101200,07/07/2023,ART_081
40800,14/09/2024,ART_045
16000,24/03/2021,ART_085
65200,27/02/2023,ART_049
49700,07/11/2020,ART_086
114700,09/03/2022,ART_048
29500,13/02/2020,ART_064
43500,30/07/2022,ART_093
90500,21/03/2023,ART_047
52300,27/01/2021,ART_046
34900,28/12/2022,ART_080
47400,12/04/2022,ART_005
30200,28/12/2023,ART_003
70100,21/12/2024,ART_025
32900,04/08/2021,ART_059
89200,27/07/2020,ART_056
28600,24/08/2020,ART_086
8000,07/10/2022,ART_090
24700,10/03/2025,ART_046
40600,30/12/2020,ART_048
93500,29/05/2020,ART_048
53400,20/06/2022,ART_025
12600,29/06/2020,ART_050
78300,25/07/2020,ART_010
34100,02/09/2024,ART_026
7800,15/03/2020,ART_032
69100,22/02/2023,ART_054
105000,25/02/2021,ART_042
2900,24/03/2023,ART_016
13600,11/04/2020,ART_033
32100,13/02/2025,ART_080
32400,28/04/2024,ART_068
88200,30/01/2024,ART_071
16000,03/10/2022,ART_054
44300,31/10/2023,ART_026
114000,02/09/2024,ART_039
102000,23/11/2023,ART_082
11600,11/06/2022,ART_015
114700,31/08/2022,ART_008
58000,20/03/2023,ART_092
77600,15/11/2022,ART_079
93000,31/10/2024,ART_083
111100,30/06/2020,ART_094
110200,08/08/2023,ART_013
99700,25/03/2024,ART_066
14100,13/03/2022,ART_055
50000,25/12/2019,ART_055
61400,24/10/2019,ART_087
92300,15/01/2024,ART_005
13500,31/10/2022,ART_002
52600,07/11/2022,ART_014
83100,26/05/2023,ART_065
90700,20/12/2023,ART_007
73000,05/03/2022,ART_052
39100,16/08/2023,ART_098
18100,26/02/2022,ART_051
98500,03/12/2021,ART_085
50900,12/03/2025,ART_100
53400,19/11/2022,ART_030
13800,10/05/2024,ART_048
63400,08/02/2022,ART_097
86100,29/01/2020,ART_086
8800,18/03/2023,ART_100
13200,28/06/2022,ART_086
118500,14/02/2020,ART_027
57600,14/02/2024,ART_048
58400,15/04/2024,ART_053
108600,11/03/2021,ART_070
112100,13/04/2022,ART_094
105600,08/09/2021,ART_003
113600,15/06/2020,ART_084
117500,20/10/2024,ART_073
21800,04/04/2022,ART_083
64400,21/04/2024,ART_013
31500,09/03/2023,ART_018
100900,07/07/2020,ART_030
21200,25/08/2021,ART_087
19500,02/05/2022,ART_015
83500,06/07/2020,ART_034
116200,25/12/2020,ART_082
83700,02/05/2022,ART_006
58600,13/11/2020,ART_001
108600,27/02/2022,ART_068
18100,01/04/2022,ART_088
77500,28/01/2025,ART_004
30700,17/02/2023,ART_051
36400,16/12/2024,ART_067
113700,21/05/2024,ART_080
98000,18/08/2021,ART_015
12200,17/01/2023,ART_095
11300,09/08/2024,ART_098
80300,30/04/2022,ART_017
80500,21/11/2019,ART_031
96100,08/03/2021,ART_028
14200,12/06/2022,ART_071
22800,18/08/2020,ART_081
72300,26/04/2023,ART_095
32600,03/02/2025,ART_011
33300,15/09/2020,ART_070
37300,17/03/2025,ART_059
48900,16/11/2021,ART_078
95600,10/03/2023,ART_030
10200,18/10/2021,ART_099
88400,13/02/2020,ART_048
6600,03/02/2024,ART_063
66200,12/08/2024,ART_014
22000,23/04/2022,ART_061
61000,14/07/2022,ART_034
45700,03/02/2024,ART_016
104400,19/12/2021,ART_067
77100,12/07/2024,ART_007
49300,29/12/2020,ART_044
64400,04/02/2023,ART_077
44300,22/07/2023,ART_031
62900,21/08/2021,ART_037
105200,24/05/2022,ART_085
12700,18/01/2021,ART_089
71400,24/07/2023,ART_004
60500,04/04/2023,ART_087
115300,02/09/2020,ART_059
50800,24/04/2022,ART_048
13500,20/08/2021,ART_001
55100,19/02/2021,ART_035
93400,11/12/2022,ART_098
95000,01/09/2022,ART_043
86100,23/11/2019,ART_006
40200,06/07/2021,ART_066
95500,30/12/2023,ART_068
90000,22/06/2020,ART_067
83000,10/06/2024,ART_029
55100,23/09/2022,ART_049
12600,07/03/2025,ART_022
17100,22/03/2025,ART_074
27800,21/12/2020,ART_004
29400,17/06/2022,ART_061
33300,01/08/2021,ART_019
118000,22/12/2021,ART_078
1200,03/05/2021,ART_016
99100,10/03/2021,ART_042
39600,21/03/2023,ART_004
107500,23/03/2023,ART_047
99700,27/04/2022,ART_024
4100,11/08/2024,ART_073
2100,17/08/2023,ART_087
93900,26/06/2023,ART_066
61500,02/11/2022,ART_032
86300,01/11/2022,ART_051
46900,02/09/2024,ART_056
25900,05/12/2022,ART_100
117400,23/04/2020,ART_081
109000,22/11/2021,ART_088
7100,07/04/2023,ART_004
30500,01/10/2022,ART_001
109200,02/01/2021,ART_008
86500,16/01/2025,ART_044
19000,14/03/2023,ART_057
87400,10/08/2023,ART_096
49700,04/08/2020,ART_098
41300,01/05/2020,ART_029
46400,20/04/2021,ART_078
68500,27/10/2024,ART_082
40700,25/04/2020,ART_041
91900,13/04/2024,ART_100
3300,14/07/2020,ART_039
81600,09/01/2021,ART_074
113000,29/09/2023,ART_062
92800,25/09/2024,ART_070
40200,14/04/2023,ART_090
88600,16/02/2025,ART_030
101200,07/07/2023,ART_073
45700,29/12/2023,ART_093
50500,13/04/2021,ART_041
108400,15/10/2020,ART_024
107800,01/08/2020,ART_074
61700,03/01/2025,ART_095
104600,05/03/2024,ART_091
77200,13/10/2023,ART_003
55600,22/12/2019,ART_004
88600,08/10/2024,ART_094
46400,26/06/2020,ART_013
103800,01/12/2019,ART_075
94200,13/11/2023,ART_004
15500,16/10/2019,ART_008
60900,22/05/2023,ART_064
68100,20/09/2021,ART_054
37900,29/07/2022,ART_087
67800,14/10/2022,ART_076
12100,05/01/2023,ART_025
96000,22/02/2022,ART_016
19400,24/01/2020,ART_052
54600,08/02/2024,ART_035
64300,11/01/2021,ART_081
3100,30/11/2021,ART_053
92900,19/12/2020,ART_019
8000,12/05/2022,ART_063
82200,01/04/2021,ART_024
103500,05/04/2022,ART_075
53900,10/03/2024,ART_082
110400,20/02/2020,ART_018
112600,08/09/2021,ART_004
99100,02/07/2020,ART_056
85500,03/05/2023,ART_096
111200,25/12/2023,ART_015
35800,22/01/2022,ART_033
87400,06/12/2023,ART_018
80800,17/02/2021,ART_085
46100,04/02/2024,ART_068
43700,02/02/2020,ART_100
95500,02/06/2020,ART_010
104300,27/05/2024,ART_075
25400,24/09/2024,ART_075
1500,28/01/2020,ART_078
55500,14/02/2020,ART_098
85400,07/04/2020,ART_004
61600,28/03/2020,ART_083
113000,01/04/2022,ART_027
28800,28/12/2023,ART_039
68200,06/07/2022,ART_099
94000,22/11/2021,ART_065
60600,17/04/2023,ART_006
97400,24/07/2021,ART_002
76200,06/07/2024,ART_008
57900,15/08/2022,ART_048
98200,11/04/2023,ART_040
24600,01/04/2022,ART_025
8400,28/10/2020,ART_010
89300,26/10/2019,ART_009
68400,31/10/2024,ART_053
38200,13/08/2021,ART_052
74100,26/09/2020,ART_024
91300,24/07/2022,ART_096
94600,16/02/2024,ART_064
115900,04/11/2023,ART_042
75200,03/07/2021,ART_006
92400,19/10/2022,ART_013
8200,24/08/2021,ART_022
35100,16/10/2019,ART_010
46200,13/09/2021,ART_025
99200,31/12/2024,ART_073
21600,01/11/2023,ART_072
51800,13/04/2024,ART_082
25100,26/01/2021,ART_003
74600,01/08/2020,ART_078
33300,04/08/2020,ART_036
28100,25/02/2021,ART_079
98800,02/08/2023,ART_017
104600,10/07/2024,ART_073
81200,15/10/2022,ART_066
40800,27/03/2020,ART_067
23800,06/10/2020,ART_038
114600,09/09/2023,ART_060
24000,27/12/2021,ART_088
27900,17/06/2020,ART_041
85400,24/07/2022,ART_029
16800,02/12/2020,ART_048
42400,20/01/2023,ART_044
30400,23/05/2021,ART_016
22900,08/09/2022,ART_080
84500,24/10/2021,ART_012
107200,29/11/2024,ART_042
12900,11/02/2022,ART_081
66500,21/04/2023,ART_058
80600,05/08/2022,ART_001
79700,30/08/2023,ART_027
51300,21/01/2021,ART_018
74400,13/03/2024,ART_001
104400,30/01/2025,ART_034
89800,03/12/2023,ART_058
114500,11/07/2023,ART_049
22800,21/04/2023,ART_068
106300,10/01/2025,ART_072
49600,31/07/2023,ART_027
109800,15/01/2023,ART_048
88900,17/08/2024,ART_030
93400,19/09/2023,ART_098
117800,09/01/2020,ART_063
104300,09/07/2021,ART_079
46900,31/03/2022,ART_019
54300,16/08/2022,ART_033
36900,07/12/2021,ART_047
5700,04/12/2024,ART_017
113200,22/06/2024,ART_042
33000,05/04/2022,ART_039
88800,07/08/2020,ART_078
64200,10/08/2020,ART_005
63400,31/05/2023,ART_043
101500,19/01/2025,ART_008
114300,16/11/2024,ART_035
104500,02/02/2024,ART_035
51100,20/09/2021,ART_079
5600,18/09/2023,ART_028
67900,13/05/2021,ART_100
77300,19/03/2020,ART_017
37100,09/09/2022,ART_096
6900,03/01/2022,ART_067
116700,26/04/2020,ART_034
18000,01/05/2022,ART_026
112800,13/08/2020,ART_082
60700,06/05/2023,ART_021
2300,07/02/2022,ART_082
111300,23/01/2025,ART_100
44700,03/11/2023,ART_019
61300,15/06/2023,ART_080
51600,02/04/2022,ART_047
16600,13/02/2023,ART_016
38100,08/07/2024,ART_043
85500,04/03/2023,ART_087
60000,18/07/2020,ART_088
52100,26/07/2022,ART_099
4100,27/05/2021,ART_068
95200,25/05/2021,ART_075
117900,29/04/2022,ART_003
16100,25/07/2023,ART_039
89400,12/12/2020,ART_081
89800,15/06/2024,ART_066
111700,16/11/2021,ART_086
47500,06/07/2021,ART_002
54600,30/11/2020,ART_100
79700,18/06/2024,ART_078
38500,08/12/2023,ART_010
40800,19/10/2021,ART_085
64500,03/07/2023,ART_015
53300,02/04/2022,ART_098
15600,19/06/2022,ART_099
90500,24/02/2021,ART_093
53600,04/03/2024,ART_099
98400,23/10/2023,ART_037
52800,13/02/2025,ART_038
84500,29/04/2022,ART_082
117200,25/07/2022,ART_083
10000,05/04/2023,ART_051
27200,19/09/2021,ART_055
95900,04/01/2021,ART_084
61600,15/04/2020,ART_050
96800,26/09/2021,ART_092
14300,04/09/2021,ART_031
45200,13/06/2023,ART_091
27600,18/02/2022,ART_024
53900,21/02/2021,ART_061
61200,25/09/2022,ART_009
89000,09/10/2023,ART_021
110500,09/04/2021,ART_029
76600,02/11/2020,ART_002
87300,18/10/2021,ART_007
12100,08/10/2021,ART_092
30300,14/11/2020,ART_027
53700,28/02/2022,ART_021
48200,25/08/2021,ART_087
68200,28/07/2021,ART_065
24600,19/02/2021,ART_060
117000,18/09/2022,ART_002
20000,06/06/2024,ART_019
89400,04/11/2024,ART_087
50000,01/10/2020,ART_022
96300,18/05/2022,ART_059
116700,07/05/2020,ART_053
48100,25/01/2025,ART_051
87300,19/09/2020,ART_092
4800,07/10/2024,ART_023
47800,09/02/2025,ART_049
89500,31/03/2022,ART_052
54100,07/08/2023,ART_046
38000,18/06/2021,ART_096
70100,02/07/2023,ART_015
64500,19/01/2021,ART_085
67600,28/10/2020,ART_046
23400,31/01/2020,ART_030
112400,07/11/2020,ART_093
500,01/06/2023,ART_054
77400,01/01/2020,ART_060
73200,05/03/2024,ART_073
63600,06/12/2020,ART_087
80900,11/01/2021,ART_041
10700,12/06/2023,ART_016
9200,28/03/2021,ART_027
57900,05/03/2025,ART_100
10900,14/01/2023,ART_048
97800,27/10/2024,ART_034
81700,03/09/2021,ART_015
112000,25/07/2024,ART_048
110000,25/05/2022,ART_065
32500,06/06/2022,ART_002
12600,06/08/2023,ART_065
115200,29/06/2023,ART_074
115500,06/03/2021,ART_027
46000,21/04/2021,ART_008
116800,04/01/2023,ART_066
74500,09/03/2024,ART_084
19800,11/08/2020,ART_034
64600,29/06/2023,ART_066
35600,03/07/2023,ART_095
10500,09/07/2022,ART_060
53300,24/10/2023,ART_026
42200,15/05/2020,ART_007
24700,17/05/2022,ART_047
49900,13/04/2020,ART_065
77800,31/08/2022,ART_003
66300,30/08/2020,ART_048
85100,11/03/2023,ART_033
1600,07/04/2020,ART_078
83700,06/12/2023,ART_080
19400,18/06/2022,ART_094
72400,14/08/2023,ART_015
65300,02/11/2022,ART_085
39400,24/02/2024,ART_040
107400,07/12/2021,ART_007
39500,27/10/2024,ART_032
34200,17/04/2023,ART_010
66200,20/05/2022,ART_060
34000,28/10/2020,ART_027
2200,14/01/2024,ART_004
4300,22/01/2020,ART_073
3500,10/01/2023,ART_058
81000,25/05/2024,ART_083
29800,05/08/2023,ART_070
74600,22/11/2019,ART_053
12700,06/07/2023,ART_092
110400,19/03/2025,ART_063
64100,28/05/2021,ART_078
100200,07/06/2020,ART_058
104600,19/09/2022,ART_094
39700,23/12/2019,ART_076
15700,14/07/2024,ART_039
102800,08/10/2021,ART_060
20600,10/10/2024,ART_049
95000,19/07/2024,ART_096
37900,19/08/2021,ART_008
99300,04/03/2020,ART_099
33700,14/02/2023,ART_036
7000,25/12/2022,ART_060
97800,08/08/2020,ART_052
65100,12/11/2024,ART_100
72900,27/08/2022,ART_002
107900,15/12/2022,ART_038
68300,17/07/2023,ART_064
31900,12/01/2023,ART_005
8200,07/02/2025,ART_071
51500,16/02/2020,ART_031
36700,20/03/2024,ART_004
15100,19/01/2021,ART_036
46700,07/10/2021,ART_066
115700,18/11/2020,ART_054
59100,23/07/2020,ART_029
105800,26/03/2020,ART_046
62600,21/01/2025,ART_025
20500,30/07/2021,ART_054
29300,21/06/2023,ART_071
12100,07/04/2022,ART_093
61400,14/06/2021,ART_036
118200,31/03/2022,ART_059
20600,13/06/2024,ART_070
113500,11/01/2023,ART_013
37100,21/02/2023,ART_050
111100,02/11/2020,ART_064
15000,23/01/2023,ART_051
57500,09/11/2024,ART_086
96900,04/09/2024,ART_016
57200,06/05/2023,ART_028
62700,05/05/2023,ART_083
78800,01/12/2019,ART_013
71100,22/02/2024,ART_001
6400,22/08/2021,ART_056
91100,13/11/2022,ART_013
118800,15/01/2020,ART_067
107400,10/04/2020,ART_028
81600,01/12/2021,ART_087
108200,16/04/2022,ART_069
42000,05/12/2024,ART_080
51800,30/04/2023,ART_010
93000,26/04/2021,ART_023
33800,12/08/2023,ART_006
111600,31/03/2023,ART_077
20900,26/06/2023,ART_070
100400,11/04/2020,ART_078
84600,25/07/2023,ART_059
23800,29/08/2022,ART_060
54200,14/11/2021,ART_039
57800,02/12/2020,ART_086
89300,14/04/2023,ART_075
63900,14/03/2023,ART_036
98600,07/11/2020,ART_084
89400,20/09/2024,ART_093
63000,08/11/2021,ART_018
27400,01/06/2020,ART_049
65400,06/08/2022,ART_010
93700,22/09/2024,ART_064
66800,09/11/2021,ART_041
12500,13/03/2023,ART_043
4700,07/05/2022,ART_025
92900,19/04/2024,ART_080
3400,29/10/2019,ART_083
50700,08/05/2020,ART_099
63500,27/03/2024,ART_093
7900,14/01/2022,ART_053
98900,12/01/2024,ART_096
50500,29/10/2023,ART_039
73300,31/10/2022,ART_089
100100,23/12/2023,ART_058
36000,31/07/2024,ART_003
95500,31/12/2022,ART_070
99800,01/04/2022,ART_099
95300,18/02/2021,ART_001
80000,03/03/2023,ART_015
45400,02/07/2020,ART_032
52200,10/01/2025,ART_086
66200,28/11/2020,ART_079
69000,28/11/2020,ART_003
4100,19/10/2019,ART_078
11500,04/05/2023,ART_054
16100,06/02/2021,ART_046
96800,21/05/2020,ART_017
31500,25/05/2022,ART_010
103500,09/10/2024,ART_076
94300,01/04/2024,ART_098
45400,25/08/2022,ART_099
88200,20/05/2021,ART_095
14400,13/11/2021,ART_003
42100,11/11/2022,ART_056
66200,21/05/2022,ART_090
96800,28/09/2022,ART_092
52800,05/08/2023,ART_018
30400,08/08/2023,ART_018
117100,15/03/2025,ART_051
91700,19/02/2024,ART_086
97000,13/03/2021,ART_011
77700,27/01/2025,ART_037
26700,02/06/2024,ART_064
116200,22/05/2020,ART_091
108200,22/05/2023,ART_098
21300,03/02/2025,ART_019
76600,19/12/2021,ART_047
31400,06/02/2024,ART_039
115800,23/10/2020,ART_082
96200,24/08/2022,ART_014
35300,22/03/2023,ART_070
89000,21/05/2022,ART_060
65500,03/02/2025,ART_014
100,24/10/2022,ART_023
92000,25/10/2023,ART_001
108100,11/09/2023,ART_017
92400,03/05/2020,ART_013
90200,05/05/2021,ART_076
87800,19/05/2020,ART_041
116400,29/08/2020,ART_072
115900,28/11/2021,ART_003
86900,25/11/2019,ART_028
28200,16/01/2024,ART_007
20500,20/07/2024,ART_020
35400,22/06/2021,ART_028
5200,26/10/2020,ART_006
34300,13/04/2020,ART_007
111200,24/05/2022,ART_066
64400,24/04/2021,ART_084
36800,01/03/2022,ART_096
14700,17/01/2023,ART_095
65000,02/01/2024,ART_091
35000,08/08/2022,ART_005
69900,04/01/2025,ART_084
111900,14/11/2022,ART_011
40700,12/11/2023,ART_083
114900,16/07/2020,ART_074
90100,31/07/2023,ART_018
77800,12/11/2020,ART_015
36900,27/11/2021,ART_029
23100,26/09/2023,ART_001
97400,13/02/2024,ART_054
11500,30/09/2023,ART_041
6200,21/01/2021,ART_045
47400,02/07/2024,ART_052
114100,19/10/2019,ART_086
28400,29/06/2022,ART_073
104700,27/11/2022,ART_085
51000,15/01/2025,ART_006
38700,27/05/2021,ART_009
98300,07/11/2021,ART_010
102800,07/08/2023,ART_016
2000,21/12/2020,ART_089
46400,24/07/2021,ART_097
86600,31/01/2020,ART_096
16600,11/04/2024,ART_072
90600,26/02/2023,ART_056
8000,31/03/2024,ART_044
50900,09/02/2020,ART_061
91800,11/08/2024,ART_015
6500,28/08/2021,ART_058
47000,10/01/2024,ART_053
67600,10/12/2021,ART_079
35900,28/04/2023,ART_013
24900,17/09/2023,ART_090
79900,19/02/2024,ART_090
38800,09/10/2023,ART_016
28800,24/01/2021,ART_051
58900,20/09/2022,ART_035
8000,12/08/2020,ART_030
61700,25/11/2019,ART_039
12900,12/12/2019,ART_049
11500,11/03/2024,ART_043
52600,24/10/2020,ART_076
18800,23/08/2020,ART_011
43400,05/06/2023,ART_014
10700,01/08/2024,ART_017
108100,22/07/2023,ART_065
102300,08/08/2022,ART_004
45600,19/08/2023,ART_030
6500,11/02/2021,ART_034
73300,01/02/2024,ART_039
33500,08/05/2021,ART_023
66200,19/07/2021,ART_087
103300,09/03/2022,ART_001
44600,16/09/2021,ART_056
109600,31/12/2022,ART_077
86000,30/04/2020,ART_008
32200,21/02/2021,ART_094
33300,27/02/2022,ART_040
9200,17/10/2021,ART_030
83300,11/11/2019,ART_051
95800,20/10/2021,ART_032
94300,15/07/2024,ART_019
45100,29/07/2024,ART_018
30600,04/07/2024,ART_080
10900,21/01/2023,ART_027
118100,11/04/2024,ART_045
58700,04/07/2021,ART_012
103800,04/06/2021,ART_011
74200,31/08/2023,ART_002
15500,20/01/2023,ART_053
4500,15/03/2022,ART_096
4300,29/08/2024,ART_033
74800,09/04/2021,ART_064
62600,28/05/2024,ART_042
78300,13/08/2024,ART_080
81100,08/09/2021,ART_046
44200,15/06/2024,ART_015
4500,23/02/2020,ART_012
24600,12/03/2023,ART_007
78400,20/09/2020,ART_016
40900,09/03/2021,ART_031
94500,22/11/2023,ART_064
13200,10/09/2023,ART_012
30600,26/10/2022,ART_030
86200,08/11/2020,ART_036
1700,16/02/2020,ART_073
35800,18/10/2019,ART_030
47400,10/09/2020,ART_088
50700,16/01/2021,ART_025
44900,13/04/2022,ART_054
6200,29/03/2020,ART_031
25000,18/10/2020,ART_090
68700,13/10/2020,ART_094
107700,31/03/2023,ART_030
112200,09/03/2021,ART_087
98400,10/12/2021,ART_081
96400,18/10/2023,ART_008
60000,18/03/2022,ART_097
82300,26/10/2019,ART_027
81000,26/09/2021,ART_014
56700,31/10/2020,ART_046
34100,10/03/2021,ART_001
84200,16/12/2022,ART_097
111200,26/06/2020,ART_017
44100,14/04/2020,ART_041
11100,16/02/2025,ART_024
103200,28/11/2024,ART_015
9800,28/06/2023,ART_052
26300,01/12/2024,ART_051
113300,08/02/2025,ART_065
71300,23/09/2023,ART_008
30800,06/01/2025,ART_004
4100,05/01/2020,ART_019
24000,14/04/2022,ART_088
9400,16/06/2023,ART_061
46100,10/02/2024,ART_025
62600,28/03/2022,ART_042
37100,09/12/2021,ART_051
104000,10/04/2021,ART_043
25600,02/02/2025,ART_098
24000,27/07/2020,ART_083
45100,02/09/2020,ART_068
48400,29/07/2022,ART_066
52400,23/08/2023,ART_008
41000,18/10/2024,ART_011
63800,04/09/2022,ART_008
95300,27/08/2020,ART_094
77200,25/04/2021,ART_013
85000,15/02/2021,ART_065
114500,14/11/2019,ART_022
68500,13/04/2021,ART_014
10300,26/06/2022,ART_088
4700,07/04/2020,ART_093
37100,09/05/2023,ART_070
113200,14/02/2023,ART_061
52200,25/02/2021,ART_014
77800,29/09/2024,ART_093
32500,05/10/2023,ART_042
53200,30/08/2021,ART_026
67600,17/07/2023,ART_098
42300,11/08/2020,ART_097
9400,13/08/2024,ART_009
118400,07/02/2020,ART_071
67200,11/05/2021,ART_071
110900,03/07/2022,ART_087
35000,08/02/2024,ART_024
30800,14/09/2020,ART_088
21200,02/12/2024,ART_084
38300,03/03/2025,ART_059
36000,17/07/2022,ART_098
68000,01/05/2024,ART_014
89600,24/12/2020,ART_055
44400,28/04/2020,ART_029
34000,12/11/2024,ART_078
21400,14/02/2021,ART_004
61600,20/12/2022,ART_082
35200,21/01/2020,ART_028
113800,26/06/2022,ART_077
9000,15/01/2021,ART_099
108800,27/08/2021,ART_062
97500,13/10/2023,ART_026
82700,06/11/2019,ART_037
89000,13/04/2023,ART_086
50400,01/06/2023,ART_037
59300,05/10/2023,ART_079
12600,23/02/2022,ART_032
28300,14/11/2021,ART_063
35000,29/01/2024,ART_065
97700,12/02/2023,ART_045
71800,03/10/2021,ART_019
3700,25/05/2024,ART_061
71400,27/04/2023,ART_004
53000,13/10/2019,ART_038
84900,08/04/2021,ART_029
103400,20/04/2020,ART_022
100700,21/10/2023,ART_020
7200,11/10/2021,ART_044
42600,24/12/2022,ART_094
13200,21/06/2022,ART_002
72300,03/09/2022,ART_010
1500,07/03/2020,ART_089
39500,02/08/2021,ART_017
34100,11/02/2025,ART_036
83700,11/04/2022,ART_013
114200,25/04/2022,ART_075
45000,15/11/2023,ART_001
96000,25/12/2022,ART_050
51600,01/03/2020,ART_058
102100,22/12/2021,ART_036
17100,09/08/2023,ART_073
75700,28/06/2020,ART_082
28200,11/01/2024,ART_093
87600,05/12/2021,ART_008
109000,10/05/2023,ART_066
30300,12/07/2023,ART_091
28100,21/03/2025,ART_099
6200,21/03/2022,ART_006
89200,26/07/2020,ART_005
98100,01/10/2024,ART_010
82200,25/08/2024,ART_032
66300,27/08/2024,ART_021
62000,17/11/2024,ART_093
9200,10/11/2022,ART_007
55500,29/09/2023,ART_013
102600,18/11/2024,ART_080
8400,20/03/2022,ART_021
18500,16/01/2025,ART_003
90300,03/12/2023,ART_037
46400,16/02/2025,ART_072
72500,28/08/2021,ART_025
67800,28/04/2023,ART_052
93800,15/09/2022,ART_008
29900,24/02/2021,ART_016
8200,06/05/2024,ART_017
64100,30/03/2022,ART_010
51500,06/01/2021,ART_041
105100,18/05/2023,ART_095
115500,17/04/2022,ART_074
118900,26/12/2024,ART_028
58400,09/01/2023,ART_025
116700,18/05/2022,ART_004
9100,27/06/2024,ART_082
72400,24/11/2022,ART_025
114100,08/08/2024,ART_070
103000,08/10/2021,ART_063
8000,08/10/2024,ART_007
32100,01/06/2022,ART_077
37500,06/10/2024,ART_051
42900,19/04/2024,ART_017
14900,21/05/2024,ART_014
87800,01/02/2022,ART_002
77400,23/05/2021,ART_042
97900,14/09/2022,ART_002
118900,06/02/2023,ART_021
86300,29/11/2023,ART_032
90500,24/10/2022,ART_064
13600,07/09/2023,ART_022
95400,20/07/2022,ART_081
11800,12/03/2024,ART_068
26200,30/09/2020,ART_099
101200,18/03/2021,ART_093
24000,13/02/2022,ART_081
33400,21/02/2023,ART_046
10800,12/06/2023,ART_012
73500,17/06/2020,ART_024
61900,28/12/2020,ART_065
30900,28/12/2020,ART_067
90300,08/04/2020,ART_008
118900,07/03/2020,ART_057
29600,17/06/2024,ART_061
79600,29/03/2023,ART_018
99000,28/11/2024,ART_049
14100,02/08/2022,ART_025
85100,08/08/2024,ART_044
5300,04/02/2021,ART_020
94400,14/03/2021,ART_034
58500,29/07/2024,ART_091
32600,27/09/2020,ART_017
28000,24/03/2021,ART_073
52100,20/06/2021,ART_038
58600,29/07/2021,ART_015
30100,17/01/2025,ART_096
97600,20/04/2020,ART_097
68500,16/08/2021,ART_018
110700,12/08/2022,ART_043
115300,23/05/2023,ART_028
115800,06/02/2024,ART_045
900,07/05/2021,ART_038
54200,09/07/2022,ART_092
42700,04/11/2021,ART_076
11100,21/07/2023,ART_074
53100,16/04/2020,ART_070
14800,01/01/2020,ART_085
33100,27/05/2020,ART_098
116000,06/09/2023,ART_015
